miRNA,DRR041355,DRR041393,DRR041447,DRR041467,DRR041473,DRR041487,DRR041493,DRR041504,DRR041511,DRR041517,DRR041527,DRR041530,DRR041536,DRR041554,DRR041575,DRR041578,DRR041592,DRR041616,DRR041620,SRR1044598,SRR1264562,SRR1264563,SRR1264564,SRR1264565,SRR1264566,SRR1664893,SRR1664894,SRR1664895,SRR1664896,SRR1664897,SRR5127232,SRR543696,SRR543697,SRR543698,SRR543699,SRR543700,SRR5755825,SRR5755860,SRR5755895,SRR5755902,SRR5755909,SRR5755916,SRR5755923,SRR5755930,SRR5755937,SRR5755944,SRR5755951,SRR5755958,SRR5755965,SRR5755972,SRR5755979,SRR5755986,SRR5755993,SRR5756000,SRR5756007,SRR5756060,SRR5756067,SRR5756074,SRR5756081,SRR5756088,SRR5756095,SRR5756102,SRR5756109,SRR7545527,SRR7545528,SRR7545529,SRR8543902,SRR8543903,SRR8543904,SRR8543905,SRR8543906,SRR8543907,SRR8543908,SRR8543909,SRR8543910,SRR8543911,SRR8543912,SRR8543913,SRR8543914,SRR8543915,SRR8543916,SRR8543917,SRR8543918,SRR8543919,SRR8543920,SRR8543921,SRR8543922,SRR8543923,SRR8543924,SRR8543925,SRR8543926,SRR8543927,SRR8543928,SRR8543929,SRR8543930,SRR8543931,SRR8543932,SRR8543933,SRR8543934,SRR8543935,SRR8543936,SRR8543937,SRR8543938,SRR8543939,SRR8543940,SRR8543941,SRR8543942,SRR8543943,SRR8543944,SRR8543945,SRR8543946,SRR8543947,SRR8543948,SRR8543949,SRR8543950,SRR8543951,SRR8543952,SRR8543953,SRR8543954,SRR8543955,SRR8543956,SRR8543957,SRR8543958,SRR8543959,SRR8543960,SRR8543961,SRR8543962,SRR8543963,SRR8543964,SRR8543966,SRR8543967,SRR8543968,SRR8543969,SRR8543970,SRR8543971,SRR8543972,SRR8543973,SRR8543975,SRR8543976,SRR8543977,SRR8543979,SRR8543980,SRR8543981,SRR8543982,SRR8543983,SRR8543984,SRR8543985,SRR8543986,SRR8543987,SRR8543988,SRR965568
hsa-miR-100-3p,0.563441506,-1.426447519,6.593951448,8.841450134,7.868082942,9.4166118,7.162710027,5.017776675,8.895156565,7.744073055,8.121414245,5.351543132,7.478058759,8.830141648,8.777073944,4.987723203,1.904758759,4.147295699,4.497592003,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-6.138722271,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-1.114257596,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-6.641274069,-6.565821499,-6.369984944,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-4.902980628,-6.827219171,-5.890432059,-5.090980289,-5.41471508,-6.003687026,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-5.578025985,-5.894777062,-5.811645834,-6.687187714,-6.067912373,-7.075908307,-6.576701538,-6.766610922,-5.701060683,-5.565013682,-4.905077023,-5.43095344,-6.626383489,-6.138722271,-5.599474806,-5.2660281,-5.550424005,-5.409560666,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-6.376786786,-5.389133214,-6.054242761,-6.680730095,-5.783226697,-6.685467692,-6.263787604,-7.286149645,-6.414981296,-6.534501246,-6.46529041,-6.975987828,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-6.222015842,-5.218825082,-5.940511966,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,-5.692749706,-5.18859945,-6.512964334,-6.10961908,-5.218825082,-5.977932367,-4.121175212
hsa-miR-216a-3p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-6.138722271,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-6.641274069,-6.565821499,-6.369984944,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-4.902980628,-6.827219171,-5.890432059,-5.090980289,-5.41471508,-6.003687026,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-5.578025985,-5.894777062,-5.811645834,-6.687187714,-6.067912373,-7.075908307,-6.576701538,-6.766610922,-5.701060683,-5.565013682,-4.905077023,-5.43095344,-6.626383489,-6.138722271,-5.599474806,-5.2660281,-5.550424005,-5.409560666,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-6.376786786,-5.389133214,-6.054242761,-6.680730095,-5.783226697,-6.685467692,-6.263787604,-7.286149645,-6.414981296,-6.534501246,-6.46529041,-6.975987828,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-6.222015842,-5.218825082,-5.940511966,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,-5.692749706,-5.18859945,-6.512964334,-6.10961908,-5.218825082,-5.977932367,-4.121175212
hsa-miR-31-3p,4.998693118,6.641843215,6.836852327,9.39696175,7.509081698,9.584840523,7.198197255,4.697888304,9.100061413,6.199036446,9.3818164,4.273141982,4.344498697,6.799662056,7.958807874,3.513352749,3.225301751,2.726036775,5.751854661,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-0.978880643,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-0.978880643,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-2.189415144,-6.565821499,-6.369984944,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-0.612713886,-1.368461905,-6.827219171,-5.890432059,-5.090980289,-5.41471508,-6.003687026,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-5.578025985,-5.894777062,-5.811645834,-6.687187714,-6.067912373,-7.075908307,-1.41663952,-6.766610922,-5.701060683,-5.565013682,-4.905077023,-5.43095344,-6.626383489,-6.138722271,-1.145162695,0.864627287,-5.550424005,-5.409560666,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-1.918600284,-5.389133214,-6.054242761,-6.680730095,-5.783226697,-6.685467692,-6.263787604,-7.286149645,-6.414981296,-6.534501246,-6.46529041,-6.975987828,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-1.762044678,-5.218825082,-0.225390972,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,-5.692749706,-5.18859945,-2.979940217,-6.10961908,-5.218825082,-5.977932367,-4.121175212
hsa-miR-486-3p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-0.761378314,-7.535968413,2.340391586,-7.531577133,-3.829923284,-7.303002452,-7.700580624,-3.046371242,-1.976798514,-3.050197679,-7.693408087,-6.731698775,0.448045057,-7.436378297,-4.577468404,3.566233052,4.100359887,-5.627212417,-6.140680144,-6.138722271,14.13237389,7.471942562,15.04631412,6.796520936,12.48815684,8.660089669,4.100359887,3.566233052,-5.627212417,-6.140680144,-6.138722271,6.986278326,3.675192501,6.827072939,8.34052722,8.350110398,7.804225691,7.50019566,8.945184645,7.715355489,8.062506526,7.915209442,8.233756705,6.865699074,7.996631833,9.839770571,9.990769211,9.777794949,9.547772296,8.681235142,7.940278054,7.806845565,9.135961148,8.7602155,8.031631465,9.24646466,9.565321343,9.172100601,10.32772062,9.861637583,10.11886233,-0.031226648,-6.565821499,-1.208533922,-5.612270051,-5.772826702,0.536558118,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-4.902980628,-2.382459965,-5.890432059,-5.090980289,-5.41471508,-6.003687026,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-1.166456037,-5.578025985,-5.894777062,-1.353228791,-6.687187714,0.119069884,-0.463576486,-1.41663952,-2.319285848,-5.701060683,-1.111566525,-4.905077023,-5.43095344,-6.626383489,-6.138722271,-5.599474806,-5.2660281,-5.550424005,-5.409560666,0.459558445,-5.370705048,-4.877502863,-5.968647646,-6.376786786,1.779913937,-1.593840687,-6.680730095,-5.783226697,-6.685467692,-6.263787604,-0.317264104,-1.253598597,-6.534501246,-6.46529041,-3.466907386,2.048833158,-0.941311706,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-0.028373998,-0.776957349,-5.940511966,-5.775917668,0.093432935,0.59142131,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,0.239353963,-5.184883619,-4.944947103,-5.045316415,-5.692749706,-5.18859945,-6.512964334,-6.10961908,-5.218825082,-5.977932367,-4.121175212
hsa-miR-136-5p,3.705850903,4.342247243,7.966294529,7.183940324,7.946464689,6.974155285,8.449376476,3.608674984,5.676544261,8.514892994,5.16910925,9.91774826,8.907359957,9.279733201,9.518976024,9.510791453,7.318822212,7.063903886,7.45604672,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-6.138722271,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-3.323452313,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-6.641274069,-6.565821499,-6.369984944,-0.467338067,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-4.902980628,-6.827219171,-0.17743301,-5.090980289,-5.41471508,-6.003687026,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-5.578025985,-5.894777062,-5.811645834,-6.687187714,-6.067912373,-7.075908307,-6.576701538,-6.766610922,-5.701060683,-5.565013682,-4.905077023,3.19288037,-6.626383489,-6.138722271,-5.599474806,-5.2660281,-5.550424005,-5.409560666,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-6.376786786,-5.389133214,-6.054242761,-6.680730095,-5.783226697,-6.685467692,-6.263787604,2.15371344,-6.414981296,-6.534501246,-6.46529041,-6.975987828,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-6.222015842,-5.218825082,-5.940511966,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,-5.692749706,-5.18859945,-6.512964334,-6.10961908,-5.218825082,-5.977932367,3.550011678
hsa-miR-92b-5p,-6.389641911,-7.143856522,-2.732988356,-4.237644753,-3.977929754,-0.078804799,-3.141311938,-2.228440914,-3.136485873,-3.829923284,-0.334475682,-7.700580624,-0.847967121,-0.507398397,1.399678562,-1.525050473,-6.731698775,-1.030446828,-1.735175196,-4.577468404,3.475021826,4.601381312,-5.627212417,-6.140680144,-6.138722271,3.611619459,-2.089800061,3.680221791,-5.315317881,3.92069315,2.247271238,4.601381312,3.475021826,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,1.177749423,-0.068970469,-0.912977836,-6.641274069,-6.565821499,-6.369984944,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-4.902980628,-1.100380095,-5.890432059,-5.090980289,-5.41471508,-6.003687026,0.463435589,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-5.578025985,-2.347963731,-5.811645834,-6.687187714,-6.067912373,-7.075908307,-6.576701538,-0.154366758,-5.701060683,-5.565013682,-4.905077023,-5.43095344,-6.626383489,-1.678346478,-5.599474806,-5.2660281,-1.09735928,-5.409560666,-0.297033926,-5.370705048,0.224275226,-5.968647646,-1.918600284,-0.254768266,-6.054242761,-6.680730095,-5.783226697,-6.685467692,-6.263787604,-7.286149645,0.188170695,-6.534501246,-6.46529041,-6.975987828,-5.387185222,-5.389532108,-0.562183406,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-6.222015842,-5.218825082,-5.940511966,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,-5.692749706,-5.18859945,-6.512964334,2.088995362,-5.218825082,-5.977932367,-4.121175212
hsa-miR-509-3p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,7.15164272,7.897847317,4.724510192,4.470758708,5.806434295,-0.613261138,-1.384009639,-0.580808185,-1.771205404,-0.293781024,0.128293279,7.897847317,7.15164272,4.724510192,4.470758708,5.806434295,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,1.805737481,3.263394784,3.722051373,3.717594701,2.178154675,3.327526266,4.969485587,4.111428963,2.71229147,4.674916757,3.768159129,4.901001301,4.520984312,4.816565858,5.029064835,3.276478771,7.170409825,3.620498918,1.583308848,3.292733652,5.901589679,5.932843216,5.271613616,5.847615577,5.997843496,4.225296961,6.129106036,3.550407203,3.481687414,4.073074494,3.509182287,2.91333329,4.874145634,3.853125885,2.254618684,3.204952592,6.19783861,1.336779222,2.877612408,7.063977295,2.910006859,-1.34376531,4.87057604,2.223359816,2.709041118,3.886342014,4.433808189,2.737011595,2.422740985,6.279613448,7.031887176,5.749253344,4.426913162,3.010593692,3.639252361,4.832379896,3.650991343,4.733362432,5.939915226,2.894394399,4.276671149,3.2634843,6.063083738,3.515438821,5.340875023,3.201773383,4.77322493,1.988430888,4.020659251,4.970667083,4.077376396,4.277013301,7.632000277,3.109778552,1.611457608,4.16966648,6.065917769,2.34253937,4.438553475,4.054471125,5.052552371,3.841503165,4.959580732,3.947846172,6.638903795
hsa-miR-1277-5p,-6.389641911,-7.143856522,0.415151841,0.605939834,1.865155031,1.309372278,2.048798478,-2.228440914,-0.570638347,-2.182584348,-0.695820966,-2.020829038,-7.449301866,-7.119104501,-7.452806173,-1.525050473,-6.731698775,-3.236373577,-7.436378297,7.166259461,-6.666393821,-7.36628225,-5.627212417,-6.140680144,1.381540416,-6.817691359,-6.544471612,-1.47580796,-5.315317881,-6.90703448,0.128293279,-7.36628225,-6.666393821,-5.627212417,-6.140680144,1.381540416,1.420908227,-3.421794909,-3.15398837,-0.177288586,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,0.200195077,-1.180098379,0.87172607,-0.79405541,-3.337143729,-3.872402671,-4.568141068,-0.763214395,-3.409977493,-0.06207897,-4.259418591,-3.63305617,2.686656238,4.373047306,3.885656108,-0.912493284,-6.565821499,-6.369984944,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-4.902980628,-6.827219171,-5.890432059,-5.090980289,-5.41471508,-6.003687026,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-5.578025985,-5.894777062,-5.811645834,-6.687187714,-6.067912373,-7.075908307,-6.576701538,-6.766610922,-5.701060683,-5.565013682,-4.905077023,-5.43095344,-6.626383489,-6.138722271,-5.599474806,-5.2660281,-5.550424005,-5.409560666,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-6.376786786,-5.389133214,-6.054242761,-6.680730095,-5.783226697,-6.685467692,-6.263787604,-7.286149645,-6.414981296,-6.534501246,-6.46529041,-6.975987828,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-6.222015842,-5.218825082,-5.940511966,-0.624781067,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,0.010528653,-5.18859945,-6.512964334,-6.10961908,-5.218825082,-5.977932367,-4.121175212
hsa-miR-129-5p,2.032716829,-1.426447519,2.135841196,-0.116088494,2.131376493,-7.36628225,2.402183714,-7.355865099,-0.934447673,-0.706202967,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,3.475021826,4.100359887,-5.627212417,-6.140680144,-6.138722271,-3.298978273,-6.544471612,-7.191106501,-5.315317881,-2.46603752,-7.700580624,4.100359887,3.475021826,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-6.641274069,-6.565821499,-6.369984944,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-4.902980628,-0.214347211,-5.890432059,-5.090980289,-5.41471508,-6.003687026,2.203838143,-5.08815361,0.402527173,-4.905175894,-5.621287574,-5.578025985,1.024546649,-5.811645834,1.94523755,-6.067912373,-7.075908307,-6.576701538,-6.766610922,-5.701060683,-5.565013682,-4.905077023,-5.43095344,-6.626383489,-6.138722271,-5.599474806,-5.2660281,-0.408183119,-0.960675576,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-6.376786786,-5.389133214,-6.054242761,-6.680730095,-5.783226697,-6.685467692,2.322896052,1.559814294,-6.414981296,-6.534501246,-6.46529041,-6.975987828,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-0.255061286,-4.90370879,-5.528368047,0.721394191,-5.218825082,-5.940511966,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-0.313492897,-4.906221424,-4.861209574,-5.184883619,-4.944947103,1.064212364,-5.692749706,-5.18859945,-0.784290421,-6.10961908,-0.776957349,-5.977932367,-4.121175212
hsa-miR-944-3p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-6.138722271,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-6.641274069,-6.565821499,-6.369984944,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-4.902980628,-6.827219171,-2.343586843,-5.090980289,-5.41471508,-6.003687026,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-5.578025985,-5.894777062,-5.811645834,-6.687187714,-6.067912373,-7.075908307,-6.576701538,-6.766610922,-5.701060683,-5.565013682,-4.905077023,-5.43095344,-6.626383489,-6.138722271,-5.599474806,-5.2660281,-5.550424005,-5.409560666,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-6.376786786,-5.389133214,-6.054242761,-6.680730095,-0.075237483,-6.685467692,-6.263787604,-1.092374026,-6.414981296,-6.534501246,-6.46529041,-3.466907386,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-1.762044678,-5.218825082,-5.940511966,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,-5.692749706,-5.18859945,-6.512964334,-6.10961908,-5.218825082,-5.977932367,-4.121175212
